0,4.29524993896
1,4.29524993896
2,6.86024999619
3,6.21525001526
4,9.93025016785
5,6.28025007248
6,6.28025007248
7,7.16025018692
8,7.14025020599
9,6.83524990082
10,6.71024990082
11,8.09025001526
12,8.21525001526
13,4.83524990082
14,5.21525001526
15,5.21525001526
16,3.83524990082
17,8.33524990082
18,5.83524990082
19,6.62812995911
20,6.12812995911
21,6.12812995911
22,6.62812995911
23,6.62812995911
24,7.74313020706
25,7.85812997818
26,6.35812997818
27,5.11813020706
28,5.11813020706
29,6.14812994003
30,5.00813007355
31,5.00813007355
32,5.38813018799
33,5.38813018799
34,5.36813020706
35,6.36313009262
36,6.74313020706
37,6.38813018799
38,6.38813018799
39,5.88813018799
40,5.62812995911
41,6.72313022614
42,9.33312988281
43,4.59313011169
44,4.59313011169
45,7.87312984467
46,6.39312982559
47,5.77312994003
48,4.87812995911
49,4.87812995911
50,5.14812994003
51,4.00312995911
52,4.00312995911
53,4.00312995911
54,5.11813020706
55,4.72812986374
56,3.46813011169
57,3.46813011169
58,3.71813011169
59,5.59313011169
60,3.60313010216
61,5.09313011169
62,5.59313011169
63,5.59313011169
64,6.89112997055
65,6.39112997055
66,8.1511297226
67,4.89112997055
68,4.89112997055
69,5.39112997055
70,5.76612997055
71,5.26612997055
72,5.27613019943
73,5.27613019943
74,8.28612995148
75,6.04113006592
76,7.27613019943
77,6.27613019943
78,6.27613019943
79,7.36612987518
80,6.36612987518
81,5.76612997055
82,6.76612997055
83,8.26613044739
84,8.36612987518
85,8.36612987518
86,8.36612987518
87,6.26612997055
88,5.26612997055
89,5.26612997055
90,5.36612987518
91,5.41613006592
92,5.36612987518
93,5.36612987518
94,8.41112995148
95,4.3061299324
96,6.79613018036
97,6.4311299324
98,5.79613018036
99,4.79613018036
100,4.33113002777
101,3.94112992287
102,4.32112979889
103,4.34112977982
104,4.09112977982
105,4.33113002777
106,3.81113004684
107,7.18416023254
108,7.18416023254
109,7.18416023254
110,8.02408981323
111,6.79408979416
112,6.04408979416
113,7.6740899086
114,7.29408979416
115,7.29408979416
116,10.1590995789
117,5.65909004211
118,6.65909004211
119,8.15909004211
120,7.78409004211
121,7.78409004211
122,7.67909002304
123,7.80409002304
124,7.67909002304
125,8.294090271
126,7.80409002304
127,8.19408988953
128,7.44408988953
129,6.94408988953
130,6.66908979416
131,5.65909004211
132,6.90408992767
133,6.91409015656
134,6.2990899086
135,6.2990899086
136,6.2990899086
137,5.16409015656
138,6.41409015656
139,7.17909002304
140,7.17909002304
141,6.44408988953
142,6.44408988953
143,8.69408988953
144,5.80409002304
145,8.794090271
146,7.66908979416
147,8.89408969879
148,8.45409011841
149,8.6790895462
150,7.65909004211
151,7.65909004211
152,6.65909004211
153,7.18650007248
154,6.37189006805
155,6.57188987732
156,5.31189012527
157,5.31189012527
158,6.97689008713
159,6.97689008713
160,6.57688999176
161,5.67688989639
162,6.67688989639
163,5.56688976288
164,6.76689004898
165,6.56688976288
166,10.2018995285
167,6.39189004898
168,6.44688987732
169,5.56688976288
170,7.56688976288
171,8.19188976288
172,8.16689014435
173,8.04689025879
174,8.02688980103
175,7.31688976288
176,7.32688999176
177,7.46189022064
178,8.23688983917
179,8.16689014435
180,8.68688964844
181,8.28689002991
182,8.28689002991
183,7.30689001083
184,7.56688976288
185,9.06688976288
186,10.0768995285
187,8.47688961029
188,8.67689037323
189,7.56688976288
190,7.56688976288
191,6.56688976288
192,6.4568901062
193,7.46688985825
194,6.04688978195
195,7.21688985825
196,7.26689004898
197,6.27688980103
198,6.27688980103
199,6.76689004898
200,5.46127986908
201,6.45128011703
202,7.46127986908
203,7.46127986908
204,5.46127986908
205,5.46127986908
206,8.55128002167
207,6.55128002167
208,6.55128002167
209,6.56127977371
210,6.06127977371
211,6.16128015518
212,6.16128015518
213,6.47128009796
214,6.57128000259
215,6.57128000259
216,6.57128000259
217,6.57128000259
218,6.81127977371
219,6.56127977371
220,6.56127977371
221,6.56127977371
222,6.56127977371
223,6.76128005981
224,5.56127977371
225,6.95128011703
226,6.95128011703
227,6.6512799263
228,6.6512799263
229,6.46127986908
